@colour Calc,@drill Down,@Label,DEPENDENCY_NAME,DRILL_DOWN_FLAG,END_NODE_ID,FINAL_OBJECT,Null Highlight,OBJECT_NAME,PATH,Show PAth,START_NODE_ID,@Curve,@Sigmoid Curve,@X Axis,DEPENDENCY_TYPE,END_NODE_LEVEL,Range,START_NODE_LEVEL
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.777299861,0.777299861,61.25,0,7,1.25,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.777299861,61.25,0,7,1.25,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.777299861,0.777299861,61.25,0,7,1.25,6
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.777299861,49.25,0,6,1.25,5
Null,Drill Down,,Node5.7,真,-3,Node0,,Node4.4,0|-2|-3|-2|-2|-3,偽,-2,-2.777299861,0.777299861,49.25,0,6,1.25,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.777299861,49.25,0,6,1.25,5
Null,Drill Down,,Node5.5,真,-4,Node0,,Node4.3,0|-2|-3|-3|-3|-4,偽,-3,-3.777299861,0.777299861,49.25,0,6,1.25,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.777299861,49.25,0,6,1.25,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.777299861,0.777299861,49.25,0,6,1.25,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.777299861,49.25,0,6,1.25,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.777299861,0.777299861,49.25,0,6,1.25,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.777299861,37.25,0,5,1.25,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.777299861,37.25,0,5,1.25,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.777299861,37.25,0,5,1.25,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.777299861,37.25,0,5,1.25,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.445400278,0.777299861,25.25,0,4,1.25,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.222700139,0.777299861,25.25,0,4,1.25,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.777299861,25.25,0,4,1.25,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.777299861,0.777299861,25.25,0,4,1.25,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.554599722,0.777299861,25.25,0,4,1.25,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.777299861,13.25,0,3,1.25,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.777299861,0.777299861,13.25,0,3,1.25,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.554599722,0.777299861,1.25,0,2,1.25,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.777299861,0.777299861,1.25,0,2,1.25,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.777299861,1.25,0,2,1.25,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.777299861,0.777299861,1.25,0,2,1.25,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.554599722,0.777299861,1.25,0,2,1.25,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.817574476,61.5,0,7,1.5,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.817574476,0.817574476,61.5,0,7,1.5,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.817574476,61.5,0,7,1.5,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.817574476,0.817574476,61.5,0,7,1.5,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.817574476,61.5,0,7,1.5,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.817574476,0.817574476,61.5,0,7,1.5,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.817574476,61.5,0,7,1.5,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.817574476,0.817574476,61.5,0,7,1.5,6
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.817574476,49.5,0,6,1.5,5
Null,Drill Down,,Node5.7,真,-3,Node0,,Node4.4,0|-2|-3|-2|-2|-3,偽,-2,-2.817574476,0.817574476,49.5,0,6,1.5,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.817574476,49.5,0,6,1.5,5
Null,Drill Down,,Node5.5,真,-4,Node0,,Node4.3,0|-2|-3|-3|-3|-4,偽,-3,-3.817574476,0.817574476,49.5,0,6,1.5,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.817574476,49.5,0,6,1.5,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.817574476,0.817574476,49.5,0,6,1.5,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.817574476,49.5,0,6,1.5,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.817574476,0.817574476,49.5,0,6,1.5,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.817574476,37.5,0,5,1.5,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.817574476,37.5,0,5,1.5,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.817574476,37.5,0,5,1.5,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.817574476,37.5,0,5,1.5,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.364851048,0.817574476,25.5,0,4,1.5,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.182425524,0.817574476,25.5,0,4,1.5,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.817574476,25.5,0,4,1.5,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.817574476,0.817574476,25.5,0,4,1.5,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-4.635148952,0.817574476,25.5,0,4,1.5,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.817574476,13.5,0,3,1.5,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.817574476,0.817574476,13.5,0,3,1.5,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.635148952,0.817574476,1.5,0,2,1.5,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.817574476,0.817574476,1.5,0,2,1.5,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.817574476,1.5,0,2,1.5,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.817574476,0.817574476,1.5,0,2,1.5,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-1.635148952,0.817574476,1.5,0,2,1.5,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.851952802,61.75,0,7,1.75,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.851952802,0.851952802,61.75,0,7,1.75,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.851952802,61.75,0,7,1.75,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.851952802,0.851952802,61.75,0,7,1.75,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.851952802,61.75,0,7,1.75,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.851952802,0.851952802,61.75,0,7,1.75,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.851952802,61.75,0,7,1.75,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.851952802,0.851952802,61.75,0,7,1.75,6
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.851952802,0.851952802,1.75,0,2,1.75,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.880797078,0.880797078,2,0,2,2,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.904650535,0.904650535,2.25,0,2,2.25,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.924141820,0.924141820,2.5,0,2,2.5,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.939913350,0.939913350,2.75,0,2,2.75,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.952574127,0.952574127,3,0,2,3,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.962673113,0.962673113,3.25,0,2,3.25,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.970687769,0.970687769,3.5,0,2,3.5,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.977022630,0.977022630,3.75,0,2,3.75,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.982013790,0.982013790,4,0,2,4,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.985936373,0.985936373,4.25,0,2,4.25,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.989013057,0.989013057,4.5,0,2,4.5,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.991422515,0.991422515,4.75,0,2,4.75,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.993307149,0.993307149,5,0,2,5,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.994779874,0.994779874,5.25,0,2,5.25,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.995929862,0.995929862,5.5,0,2,5.5,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.996827317,0.996827317,5.75,0,2,5.75,1
orange,,Node1.2,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.997527377,0.997527377,6,0,2,6,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.851952802,1.75,0,2,1.75,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.880797078,2,0,2,2,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.904650535,2.25,0,2,2.25,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.924141820,2.5,0,2,2.5,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.939913350,2.75,0,2,2.75,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.952574127,3,0,2,3,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.962673113,3.25,0,2,3.25,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.970687769,3.5,0,2,3.5,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.977022630,3.75,0,2,3.75,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.982013790,4,0,2,4,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.985936373,4.25,0,2,4.25,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.989013057,4.5,0,2,4.5,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.991422515,4.75,0,2,4.75,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.993307149,5,0,2,5,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.994779874,5.25,0,2,5.25,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.995929862,5.5,0,2,5.5,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.996827317,5.75,0,2,5.75,1
orange,,Node1.3,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.997527377,6,0,2,6,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.851952802,0.851952802,1.75,0,2,1.75,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.880797078,0.880797078,2,0,2,2,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.904650535,0.904650535,2.25,0,2,2.25,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.924141820,0.924141820,2.5,0,2,2.5,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.939913350,0.939913350,2.75,0,2,2.75,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.952574127,0.952574127,3,0,2,3,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.962673113,0.962673113,3.25,0,2,3.25,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.970687769,0.970687769,3.5,0,2,3.5,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.977022630,0.977022630,3.75,0,2,3.75,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.982013790,0.982013790,4,0,2,4,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.985936373,0.985936373,4.25,0,2,4.25,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.989013057,0.989013057,4.5,0,2,4.5,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.991422515,0.991422515,4.75,0,2,4.75,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.993307149,0.993307149,5,0,2,5,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.994779874,0.994779874,5.25,0,2,5.25,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.995929862,0.995929862,5.5,0,2,5.5,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.996827317,0.996827317,5.75,0,2,5.75,1
orange,,Node1.4,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.997527377,0.997527377,6,0,2,6,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.703905604,0.851952802,1.75,0,2,1.75,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.761594156,0.880797078,2,0,2,2,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.809301070,0.904650535,2.25,0,2,2.25,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.848283640,0.924141820,2.5,0,2,2.5,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.879826700,0.939913350,2.75,0,2,2.75,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.905148254,0.952574127,3,0,2,3,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.925346225,0.962673113,3.25,0,2,3.25,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.941375538,0.970687769,3.5,0,2,3.5,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.954045260,0.977022630,3.75,0,2,3.75,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.964027580,0.982013790,4,0,2,4,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.971872746,0.985936373,4.25,0,2,4.25,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.978026115,0.989013057,4.5,0,2,4.5,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.982845029,0.991422515,4.75,0,2,4.75,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.986614298,0.993307149,5,0,2,5,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.989559749,0.994779874,5.25,0,2,5.25,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.991859725,0.995929862,5.5,0,2,5.5,1
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.993654634,0.996827317,5.75,0,2,5.75,1
orange,,Node1.5,Node1.5,偽,2,Node0,,Node0,0|2,真,0,1.995054754,0.997527377,6,0,2,6,1
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.851952802,13.75,0,3,1.75,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.880797078,14,0,3,2,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.904650535,14.25,0,3,2.25,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.924141820,14.5,0,3,2.5,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.939913350,14.75,0,3,2.75,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.952574127,15,0,3,3,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.962673113,15.25,0,3,3.25,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.970687769,15.5,0,3,3.5,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.977022630,15.75,0,3,3.75,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.982013790,16,0,3,4,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.985936373,16.25,0,3,4.25,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.989013057,16.5,0,3,4.5,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.991422515,16.75,0,3,4.75,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.993307149,17,0,3,5,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.994779874,17.25,0,3,5.25,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.995929862,17.5,0,3,5.5,2
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.996827317,17.75,0,3,5.75,2
orange,,Node2.2,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.997527377,18,0,3,6,2
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.296094396,0.851952802,25.75,0,4,1.75,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.238405844,0.880797078,26,0,4,2,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.190698930,0.904650535,26.25,0,4,2.25,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.151716360,0.924141820,26.5,0,4,2.5,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.120173300,0.939913350,26.75,0,4,2.75,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.094851746,0.952574127,27,0,4,3,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.074653775,0.962673113,27.25,0,4,3.25,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.058624462,0.970687769,27.5,0,4,3.5,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.045954740,0.977022630,27.75,0,4,3.75,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.035972420,0.982013790,28,0,4,4,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.028127254,0.985936373,28.25,0,4,4.25,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.021973885,0.989013057,28.5,0,4,4.5,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.017154971,0.991422515,28.75,0,4,4.75,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.013385702,0.993307149,29,0,4,5,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.010440251,0.994779874,29.25,0,4,5.25,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.008140275,0.995929862,29.5,0,4,5.5,3
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.006345366,0.996827317,29.75,0,4,5.75,3
orange,,Node3.5,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-1.004945246,0.997527377,30,0,4,6,3
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.851952802,49.75,0,6,1.75,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.880797078,50,0,6,2,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.904650535,50.25,0,6,2.25,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.924141820,50.5,0,6,2.5,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.939913350,50.75,0,6,2.75,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.952574127,51,0,6,3,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.962673113,51.25,0,6,3.25,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.970687769,51.5,0,6,3.5,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.977022630,51.75,0,6,3.75,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.982013790,52,0,6,4,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.985936373,52.25,0,6,4.25,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.989013057,52.5,0,6,4.5,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.991422515,52.75,0,6,4.75,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.993307149,53,0,6,5,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.994779874,53.25,0,6,5.25,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.995929862,53.5,0,6,5.5,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.996827317,53.75,0,6,5.75,5
orange,,Node5.2,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.997527377,54,0,6,6,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.851952802,49.75,0,6,1.75,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.880797078,50,0,6,2,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.904650535,50.25,0,6,2.25,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.924141820,50.5,0,6,2.5,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.939913350,50.75,0,6,2.75,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.952574127,51,0,6,3,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.962673113,51.25,0,6,3.25,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.970687769,51.5,0,6,3.5,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.977022630,51.75,0,6,3.75,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.982013790,52,0,6,4,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.985936373,52.25,0,6,4.25,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.989013057,52.5,0,6,4.5,5
